,Precision,Recall
0,0.49109481403876376,1.0
1,0.4995966657703684,0.9909333333333333
2,0.5032520325203252,0.9904
3,0.5069767441860465,0.9882666666666666
4,0.5093509350935094,0.9877333333333334
5,0.5116022099447514,0.9877333333333334
6,0.5159128978224455,0.9856
7,0.5219360317011039,0.9834666666666667
8,0.5233086981239341,0.9818666666666667
9,0.5240672173170037,0.9813333333333333
10,0.5257289879931389,0.9808
11,0.528209556706966,0.9786666666666667
12,0.5298032407407407,0.9765333333333334
13,0.5317229336437719,0.9744
14,0.5326692059771462,0.9696
15,0.5360094451003542,0.9685333333333334
16,0.5372514099139211,0.9653333333333334
17,0.5385534967124925,0.9610666666666666
18,0.5394776343440408,0.9584
19,0.5404345202172601,0.9552
20,0.5406640268047518,0.9466666666666667
21,0.5433046683046683,0.9434666666666667
22,0.5452853598014888,0.9376
23,0.5474015748031497,0.9269333333333334
24,0.5506510003175611,0.9248
25,0.5559157212317666,0.9146666666666666
26,0.5567479674796748,0.9130666666666667
27,0.5580708661417323,0.9072
28,0.5571334214002642,0.8997333333333334
29,0.5572519083969466,0.8954666666666666
30,0.5615746971736204,0.8901333333333333
31,0.5629228687415426,0.8874666666666666
32,0.5637789904502046,0.8816
33,0.5656357388316151,0.8778666666666667
34,0.5661157024793388,0.8768
35,0.5684430512016719,0.8704
36,0.569964664310954,0.8602666666666666
37,0.5696068012752391,0.8576
38,0.5740408748655432,0.8538666666666667
39,0.5756150506512301,0.8485333333333334
40,0.5757355612059571,0.8453333333333334
41,0.5771053590958805,0.8442666666666667
42,0.5771910524385772,0.8394666666666667
43,0.5791838262822913,0.8250666666666666
44,0.5821684926331696,0.8218666666666666
45,0.5824800910125142,0.8192
46,0.5831417624521072,0.8117333333333333
47,0.5835574337303112,0.8101333333333334
48,0.585081585081585,0.8032
49,0.5862338678138443,0.7994666666666667
50,0.5860150973381009,0.7866666666666666
51,0.585140562248996,0.7770666666666667
52,0.5841102553708958,0.7685333333333333
53,0.5849979616795761,0.7653333333333333
54,0.5855855855855856,0.7626666666666667
55,0.5853558206499383,0.7589333333333333
56,0.5863354037267081,0.7552
57,0.5898190997055112,0.7477333333333334
58,0.592435189120272,0.7434666666666667
59,0.5955345641906398,0.7397333333333334
60,0.6007940008822232,0.7264
61,0.603202846975089,0.7232
62,0.6026785714285714,0.72
63,0.6047661870503597,0.7173333333333334
64,0.6057735678845286,0.7162666666666667
65,0.6059647537279711,0.7152
66,0.6089981447124304,0.7002666666666667
67,0.6087768440709617,0.6954666666666667
68,0.6095148374941121,0.6901333333333334
69,0.6094562647754137,0.6874666666666667
70,0.6096053257251546,0.6837333333333333
71,0.6133525456292027,0.6810666666666667
72,0.6157587548638133,0.6752
73,0.6166666666666667,0.6709333333333334
74,0.6195922426653406,0.6645333333333333
75,0.6236068895643364,0.6565333333333333
76,0.6257796257796258,0.6421333333333333
77,0.6257894736842106,0.6341333333333333
78,0.627127659574468,0.6288
79,0.6279443254817987,0.6256
80,0.6279697624190065,0.6202666666666666
81,0.6284153005464481,0.6133333333333333
82,0.6288546255506607,0.6090666666666666
83,0.6296709425543782,0.6021333333333333
84,0.632435465768799,0.6010666666666666
85,0.6344513928368392,0.5952
86,0.6367299942429476,0.5898666666666667
87,0.638953488372093,0.5861333333333333
88,0.642055522740697,0.5797333333333333
89,0.6433273488928786,0.5733333333333334
90,0.6440168370414913,0.5712
91,0.6444032158317873,0.5557333333333333
92,0.64625,0.5514666666666667
93,0.6461345065996229,0.5482666666666667
94,0.6467977171845276,0.544
95,0.6476251604621309,0.5381333333333334
96,0.6486662329212752,0.5317333333333333
97,0.6511007338225484,0.5205333333333333
98,0.6518218623481782,0.5152
99,0.6498293515358362,0.5077333333333334
100,0.6566222845129642,0.4997333333333333
101,0.6567796610169492,0.496
102,0.6611391492429705,0.48906666666666665
103,0.6632727272727272,0.4864
104,0.6644194756554307,0.4730666666666667
105,0.6648606811145511,0.45813333333333334
106,0.6677190213101816,0.4512
107,0.6658653846153846,0.4432
108,0.6666666666666666,0.432
109,0.6685998342999171,0.4304
110,0.6663872590108969,0.424
111,0.6660973526900086,0.416
112,0.6663755458515284,0.4069333333333333
113,0.6711711711711712,0.3973333333333333
114,0.6690975387420237,0.3914666666666667
115,0.6726415094339623,0.38026666666666664
116,0.6720997123681688,0.3738666666666667
117,0.6715542521994134,0.3664
118,0.6706231454005934,0.3616
119,0.6723276723276723,0.3589333333333333
120,0.6707070707070707,0.35413333333333336
121,0.6740273396424816,0.34186666666666665
122,0.6733615221987315,0.33973333333333333
123,0.6752411575562701,0.336
124,0.6774193548387096,0.3248
125,0.6788571428571428,0.3168
126,0.6783132530120481,0.3002666666666667
127,0.6826568265682657,0.296
128,0.6840796019900498,0.29333333333333333
129,0.6859296482412061,0.2912
130,0.6879063719115734,0.28213333333333335
131,0.6910785619174434,0.2768
132,0.6935704514363885,0.2704
133,0.7023809523809523,0.2517333333333333
134,0.7001594896331739,0.23413333333333333
135,0.6989795918367347,0.2192
136,0.7041522491349481,0.21706666666666666
137,0.7090909090909091,0.208
138,0.7034220532319392,0.19733333333333333
139,0.7034883720930233,0.1936
140,0.7117296222664016,0.19093333333333334
141,0.7172995780590717,0.18133333333333335
142,0.7256637168141593,0.17493333333333333
143,0.7416267942583732,0.16533333333333333
144,0.7395577395577395,0.16053333333333333
145,0.7406417112299465,0.14773333333333333
146,0.7272727272727273,0.13226666666666667
147,0.7280966767371602,0.12853333333333333
148,0.7304075235109718,0.12426666666666666
149,0.7373737373737373,0.1168
