,Precision,Recall
0,0.4917387883556255,1.0
1,0.5006679134384184,0.9994666666666666
2,0.5008017103153394,0.9994666666666666
3,0.5010695187165776,0.9994666666666666
4,0.5012035303557101,0.9994666666666666
5,0.5016059957173448,0.9994666666666666
6,0.5017402945113788,0.9994666666666666
7,0.5018746652383503,0.9994666666666666
8,0.5020091079560675,0.9994666666666666
9,0.5021436227224009,0.9994666666666666
10,0.5022782095952828,0.9994666666666666
11,0.5032223415682062,0.9994666666666666
12,0.5034927458355722,0.9994666666666666
13,0.5036280569739318,0.9994666666666666
14,0.5037634408602151,0.9994666666666666
15,0.5038988975531057,0.9994666666666666
16,0.5040344271113502,0.9994666666666666
17,0.5043057050592035,0.9994666666666666
18,0.5045772751750135,0.9994666666666666
19,0.504713169943442,0.9994666666666666
20,0.5049851791969819,0.9994666666666666
21,0.505121293800539,0.9994666666666666
22,0.5052574818010246,0.9994666666666666
23,0.5053937432578209,0.9994666666666666
24,0.505530078230375,0.9994666666666666
25,0.5056664867781975,0.9994666666666666
26,0.5058029689608637,0.9994666666666666
27,0.505939524838013,0.9994666666666666
28,0.5060761544693492,0.9994666666666666
29,0.5062128579146408,0.9994666666666666
30,0.5063496352337206,0.9994666666666666
31,0.5068974844468488,0.9994666666666666
32,0.5070346320346321,0.9994666666666666
33,0.5071718538565629,0.9994666666666666
34,0.5073091499729291,0.9994666666666666
35,0.5074465204440834,0.9994666666666666
36,0.5075839653304443,0.9994666666666666
37,0.5077214846924952,0.9994666666666666
38,0.5078590785907859,0.9994666666666666
39,0.5079967470859311,0.9994666666666666
40,0.5081344902386117,0.9994666666666666
41,0.5082723081095741,0.9994666666666666
42,0.5084102007596311,0.9994666666666666
43,0.5085481682496608,0.9994666666666666
44,0.508686210640608,0.9994666666666666
45,0.5088243279934835,0.9994666666666666
46,0.5089625203693645,0.9994666666666666
47,0.5091007878293942,0.9994666666666666
48,0.5092391304347826,0.9994666666666666
49,0.5093775482468061,0.9994666666666666
50,0.5095160413268081,0.9994666666666666
51,0.509654609736198,0.9994666666666666
52,0.5097932535364527,0.9994666666666666
53,0.5099319727891156,0.9994666666666666
54,0.5100707675557975,0.9994666666666666
55,0.5099373808875578,0.9989333333333333
56,0.5100762527233116,0.9989333333333333
57,0.5102152002179243,0.9989333333333333
58,0.5103542234332425,0.9989333333333333
59,0.5104933224311802,0.9989333333333333
60,0.5106324972737186,0.9989333333333333
61,0.510771748022907,0.9989333333333333
62,0.510911074740862,0.9989333333333333
63,0.5110504774897681,0.9989333333333333
64,0.5113295113295113,0.9989333333333333
65,0.5114691425450574,0.9989333333333333
66,0.5116088500409725,0.9989333333333333
67,0.5118884941240777,0.9989333333333333
68,0.5120284308365227,0.9989333333333333
69,0.5121684440798469,0.9989333333333333
70,0.512308533916849,0.9989333333333333
71,0.5124487004103967,0.9989333333333333
72,0.5125889436234263,0.9989333333333333
73,0.5127292636189433,0.9989333333333333
74,0.5128696604600219,0.9989333333333333
75,0.5130101342098056,0.9989333333333333
76,0.5131506849315068,0.9989333333333333
77,0.5132913126884078,0.9989333333333333
78,0.5134320175438597,0.9989333333333333
79,0.5135727995612832,0.9989333333333333
80,0.513713658804169,0.9989333333333333
81,0.5138545953360768,0.9989333333333333
82,0.5139956092206367,0.9989333333333333
83,0.5141367005215481,0.9989333333333333
84,0.514277869302581,0.9989333333333333
85,0.5144191156275748,0.9989333333333333
86,0.5145604395604395,0.9989333333333333
87,0.5147018411651553,0.9989333333333333
88,0.5148433205057724,0.9989333333333333
89,0.5149848776464119,0.9989333333333333
90,0.5151265126512651,0.9989333333333333
91,0.5152682255845942,0.9989333333333333
92,0.5154100165107319,0.9989333333333333
93,0.515551885494082,0.9989333333333333
94,0.5156938325991189,0.9989333333333333
95,0.5158358578903883,0.9989333333333333
96,0.5159779614325068,0.9989333333333333
97,0.5161201432901625,0.9989333333333333
98,0.5162624035281147,0.9989333333333333
99,0.5164047422111938,0.9989333333333333
100,0.5165471594043023,0.9989333333333333
101,0.5166896551724138,0.9989333333333333
102,0.516832229580574,0.9989333333333333
103,0.5169748826939001,0.9989333333333333
104,0.5171176145775814,0.9989333333333333
105,0.5169842584921293,0.9984
106,0.5171270718232044,0.9984
107,0.5172699640784747,0.9984
108,0.5174129353233831,0.9984
109,0.5175559856234448,0.9984
110,0.5176991150442478,0.9984
111,0.5178423236514523,0.9984
112,0.5179856115107914,0.9984
113,0.5181289786880708,0.9984
114,0.5182724252491694,0.9984
115,0.5184159512600388,0.9984
116,0.5185595567867036,0.9984
117,0.5187032418952618,0.9984
118,0.5188470066518847,0.9984
119,0.5189908511228167,0.9984
120,0.519134775374376,0.9984
121,0.5192787794729542,0.9984
122,0.5194228634850167,0.9984
123,0.5192894809880655,0.9978666666666667
124,0.5194336479733481,0.9978666666666667
125,0.5195778950291585,0.9978666666666667
126,0.5197222222222222,0.9978666666666667
127,0.5198666296193387,0.9978666666666667
128,0.5200111172873819,0.9978666666666667
129,0.5201556852932999,0.9978666666666667
130,0.5203003337041157,0.9978666666666667
131,0.5204450625869262,0.9978666666666667
132,0.5205898720089037,0.9978666666666667
133,0.5207347620372947,0.9978666666666667
134,0.5208797327394209,0.9978666666666667
135,0.521024784182679,0.9978666666666667
136,0.5211699164345404,0.9978666666666667
137,0.5213151295625522,0.9978666666666667
138,0.5214604236343366,0.9978666666666667
139,0.5216057987175913,0.9978666666666667
140,0.5217512548800892,0.9978666666666667
141,0.5218967921896792,0.9978666666666667
142,0.5220424107142857,0.9978666666666667
143,0.522188110521909,0.9978666666666667
