Parameters,mean_test_recall,mean_test_precision,mean_test_f1,mean_test_roc_auc,mean_test_accuracy
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 13, 'random_state': 42}",0.6430883113267579,0.6262904022214297,0.634269179450671,0.6748696085209824,0.6255105360723338
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 14, 'random_state': 42}",0.5623747216035635,0.642641073398025,0.5996916469104757,0.676736682230713,0.6214667271970643
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 15, 'random_state': 42}",0.6539979716831053,0.625582931682406,0.6393109830172411,0.6805739995319269,0.6274158564420735
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 16, 'random_state': 42}",0.578645999045498,0.6413118464073944,0.6082154620748013,0.684018754462981,0.6243863100417407
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 17, 'random_state': 42}",0.6586834831371302,0.6307592615139466,0.6441542673510084,0.6872096863469133,0.6326946115335628
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 18, 'random_state': 42}",0.5911290964047089,0.6474711219365304,0.6179000707626475,0.6890203142568488,0.6315718987629101
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 19, 'random_state': 42}",0.6635797804645243,0.6331470495102459,0.6478303379523994,0.6889761613378433,0.6357232751989306
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 20, 'random_state': 42}",0.6040551423798919,0.6480251676002777,0.6251633498289589,0.6917927263847117,0.6346003102182878
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 21, 'random_state': 42}",0.6713823377346484,0.6375967024640483,0.6537437292288797,0.692024334066546,0.6403232071022333
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 22, 'random_state': 42}",0.6167589683423482,0.6499254000278823,0.6327834622831132,0.6950838577036091,0.6388656855698054
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 23, 'random_state': 42}",0.6802964922048997,0.6369783876040985,0.6576456868976339,0.6954402061546306,0.6420077176256951
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.7, 'n_estimators': 24, 'random_state': 42}",0.6288025970410437,0.6472989857846477,0.6377542964097336,0.6954531007730315,0.6393155020870377
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 5, 'random_state': 42}",0.621458896754693,0.6084127729991758,0.6147228636755523,0.6411974341143429,0.6068715872835724
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 6, 'random_state': 42}",0.47879166003818013,0.6340295891017507,0.5454437000390818,0.6487841891564317,0.5976673098021412
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 7, 'random_state': 42}",0.6352872454661151,0.6221192960025943,0.628361724856188,0.6538345757396671,0.6205710034174453
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 8, 'random_state': 42}",0.5140107978046452,0.6429557761366044,0.5711300671189192,0.6599021980676371,0.6110291428643488
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 9, 'random_state': 42}",0.6383968342348074,0.6254574830056046,0.6316548418699562,0.6671769246020748,0.6243869405667158
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 10, 'random_state': 42}",0.5407597239898186,0.6465833241749042,0.5887837557095348,0.6716223815528438,0.6189996090745155
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 11, 'random_state': 42}",0.654894308781419,0.6280479185739041,0.6409557927646377,0.6767078185083781,0.6297762897388365
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 12, 'random_state': 42}",0.5632730472478523,0.6478419102840214,0.6023440381239217,0.6789584133400661,0.6250618545000568
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 13, 'random_state': 42}",0.6653679804327076,0.6363376556221858,0.65028146758459,0.682482360314993,0.638869594824651
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 14, 'random_state': 42}",0.5761966075405665,0.6482721180121555,0.6098996410694945,0.6865902509014142,0.628542226257582
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 15, 'random_state': 42}",0.6687092348075087,0.6381194186178407,0.6527972124902715,0.6882647657636808,0.6408890402148829
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 16, 'random_state': 42}",0.5955978563474387,0.6517270146807557,0.6221195496045311,0.6905498598435005,0.6349416764398037
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 17, 'random_state': 42}",0.6818594893413936,0.6415816176172153,0.6608417140087949,0.6948560837089676,0.6462761194970933
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 18, 'random_state': 42}",0.6080695195672925,0.6532143224928271,0.6297276161965261,0.6942998622054612,0.639204529691421
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 19, 'random_state': 42}",0.687434377982819,0.6429484332951464,0.6641634705315032,0.6968040720067795,0.6490857387861133
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 20, 'random_state': 42}",0.6241230512249443,0.6552713944902788,0.6391137128997172,0.6980867825758023,0.6444834108879053
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 21, 'random_state': 42}",0.6889914094813872,0.6438555409807669,0.6652911918805827,0.7000552046456752,0.6496436272840768
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 22, 'random_state': 42}",0.6361597200127267,0.6623685380014117,0.6487392363783957,0.7027856205496161,0.6525676238035788
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 23, 'random_state': 42}",0.6972418867324212,0.6478877687732922,0.6713508480487878,0.7049529135257838,0.6551478581066595
"{'criterion': 'gini', 'max_features': 'log2', 'max_samples': 0.8, 'n_estimators': 24, 'random_state': 42}",0.6423982858733694,0.6583964886608891,0.6500638818732617,0.7063734585619411,0.6509930768357733
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 5, 'random_state': 42}",0.5951504335030225,0.6045719692068838,0.5996534959356385,0.6377183182785706,0.599010327999092
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 6, 'random_state': 42}",0.46117264556156534,0.6280044229167984,0.5317336322217964,0.646127135752365,0.591043644938776
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 7, 'random_state': 42}",0.6085174395482024,0.612678629291967,0.6104686382074225,0.6522050213620225,0.6081021198249663
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 8, 'random_state': 42}",0.5046253579382756,0.6371391412672004,0.5630349897490752,0.6611623710324459,0.6058579553336108
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 9, 'random_state': 42}",0.6274578428253262,0.6206652622144387,0.6239279459997558,0.6664106640546831,0.6183177593664485
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 10, 'random_state': 42}",0.5340449013681197,0.641512136813555,0.5827715960894263,0.6692491638434113,0.6155129320672392
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 11, 'random_state': 42}",0.6354821229716832,0.6236053719883106,0.6293360258703852,0.6733720753752502,0.6222468126962509
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 12, 'random_state': 42}",0.5578994988864142,0.64484028542359,0.5980830268685128,0.6772789372355504,0.6228116369689403
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 13, 'random_state': 42}",0.6477410117721921,0.6299340135383166,0.638612312018338,0.6819809076191723,0.6303320344518847
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 14, 'random_state': 42}",0.5784163219853643,0.6484289029225053,0.6111703285586316,0.68427037526292,0.6290996103355655
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 15, 'random_state': 42}",0.6617885976773783,0.6338796002690167,0.6473143136916797,0.6875769976698921,0.6359453460951588
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 16, 'random_state': 42}",0.5951285594972956,0.6549633414742051,0.623414200961599,0.6929623659576045,0.6383071665468669
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 17, 'random_state': 42}",0.6698084035952911,0.6410644234963188,0.6549992104829061,0.695893651436504,0.6441419185613941
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 18, 'random_state': 42}",0.6098408168946867,0.6550639081319867,0.6315102599595848,0.6994819714012898,0.6417875383043923
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 19, 'random_state': 42}",0.6782811008590519,0.6448494352130594,0.6609892312176073,0.7032448661321646,0.6489712354506362
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 20, 'random_state': 42}",0.6238715001590837,0.6593724039032521,0.6409477511936416,0.7061881751158575,0.6488584975850893
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 21, 'random_state': 42}",0.6851843382118995,0.6489225481381722,0.6664474652227905,0.7090313341532861,0.6543598279927868
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 22, 'random_state': 42}",0.6296691059497295,0.6607525375652656,0.6446824853151162,0.71178780360868,0.6509909330508581
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 23, 'random_state': 42}",0.6871853125994274,0.6500357370232728,0.668028898303114,0.7135466775850737,0.6560426991513133
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.5, 'n_estimators': 24, 'random_state': 42}",0.639473631880369,0.6634921232569124,0.6511009460903494,0.714980437229072,0.65581949331013
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 5, 'random_state': 42}",0.6348239142538975,0.6171295168748886,0.6256104702937029,0.6531232088464562,0.616636023152877
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 6, 'random_state': 42}",0.506639257874642,0.6449770715659037,0.5672828137879542,0.6599091382955443,0.6109116130089912
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 7, 'random_state': 42}",0.6417276487432388,0.6207556621217213,0.6307804583634926,0.6643315447592005,0.6211257392905334
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 8, 'random_state': 42}",0.5411822900095451,0.6514878341813644,0.5908995504824913,0.6745970281315371,0.6232610751711876
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 9, 'random_state': 42}",0.6559904947502386,0.6279594358880207,0.6413698263080873,0.6795318113593305,0.6299952080101893
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 10, 'random_state': 42}",0.5672650532930321,0.653341586110337,0.6068219573611856,0.6842873701326513,0.6302220708962281
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 11, 'random_state': 42}",0.6644612034680242,0.6354089407919205,0.6492807662999769,0.689331445781799,0.6376284694636755
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 12, 'random_state': 42}",0.5846509107540566,0.6555618843813009,0.6177081730134146,0.6934482330869216,0.6359481204050492
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 13, 'random_state': 42}",0.675160575087496,0.6370791169924274,0.6552366158155332,0.6950414993123769,0.6411079584862357
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 14, 'random_state': 42}",0.6044856625835189,0.6544323911119648,0.6281845647103939,0.6970871766183346,0.6394238262777588
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 15, 'random_state': 42}",0.681624840916322,0.6419751236494975,0.6608677508187991,0.6989134997572354,0.6466094149989281
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 16, 'random_state': 42}",0.6189722200127268,0.6563733426394023,0.6369033046043956,0.7027943519310671,0.6448145626048247
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 17, 'random_state': 42}",0.6856267896913777,0.645733215731495,0.6648094231170381,0.7060017989817565,0.6514370925232348
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 18, 'random_state': 42}",0.6292147231944003,0.6630001046963053,0.6453627787636323,0.7079947606987372,0.6528978927855332
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 19, 'random_state': 42}",0.6896312241489024,0.6476132105268552,0.6676835441260704,0.7104152356184037,0.6543557926329463
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 20, 'random_state': 42}",0.6374587376710149,0.661831232270685,0.6490955214763111,0.7123980009759172,0.6542450724473197
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 21, 'random_state': 42}",0.6949809099586383,0.6469561048223241,0.6699289271298596,0.7145378159133708,0.6552545429324456
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 22, 'random_state': 42}",0.6463723950047725,0.6616190365765919,0.6535963906037928,0.7168155187432605,0.6566032358541722
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 23, 'random_state': 42}",0.7058950445434298,0.654187601414347,0.6789016344335063,0.7204677111871818,0.6644607119888019
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.6, 'n_estimators': 24, 'random_state': 42}",0.6584080695195673,0.6673906619235374,0.6624924157631731,0.7206007964261599,0.6639011841259033
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 5, 'random_state': 42}",0.6450743716194717,0.6214821604756929,0.6327034060975005,0.6631363189656537,0.6223637120266334
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 6, 'random_state': 42}",0.5135424952274896,0.6457275133192462,0.5716736113057816,0.6696902257026676,0.6132686414708886
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 7, 'random_state': 42}",0.6550857063315303,0.6315051566436781,0.6429620697605398,0.6780730891647819,0.6331340874412035
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 8, 'random_state': 42}",0.5518722160356347,0.6572391521791855,0.5995810777353334,0.6827465922980465,0.6301085764007113
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 9, 'random_state': 42}",0.664220589405027,0.6358475647153276,0.649490872825753,0.6875359496044863,0.6389730009205664
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 10, 'random_state': 42}",0.572597836461979,0.6563466635368874,0.6111829738327403,0.6941961996861875,0.6345985447483573
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 11, 'random_state': 42}",0.6633252465797008,0.6391087744911494,0.6508000741601686,0.6970512399483948,0.6421183117063267
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 12, 'random_state': 42}",0.5870744511613109,0.6575743896853027,0.6196724244115499,0.6977622238665468,0.6397622920843895
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 13, 'random_state': 42}",0.6735707325803373,0.6400262557229326,0.6561711717108824,0.7001064653793246,0.6457099080694586
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 14, 'random_state': 42}",0.6026805599745466,0.6603224926961395,0.6295017764062847,0.7029473428751747,0.6451531545164504
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 15, 'random_state': 42}",0.6822750954502068,0.6457055285706538,0.6633264094466783,0.70403930768277,0.6518903138753326
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 16, 'random_state': 42}",0.6138283487114222,0.6584637365459581,0.634695357160414,0.708130606057525,0.646615089723704
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 17, 'random_state': 42}",0.6878435213172127,0.6504842173982669,0.6683485510614131,0.7123035079255704,0.6575051387785471
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 18, 'random_state': 42}",0.6294294861597199,0.6649868816795417,0.6461095551311019,0.7136832287202186,0.6552597132372413
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 19, 'random_state': 42}",0.6923033328030543,0.6509973800738833,0.6707574796479056,0.7158716483102578,0.6586265904992497
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 20, 'random_state': 42}",0.6403530663378938,0.6677670203240962,0.6531573234525844,0.7192943863931986,0.6598633021853997
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 21, 'random_state': 42}",0.6985473671651289,0.654005655754154,0.675340304747915,0.721420466529082,0.6626696427445491
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 22, 'random_state': 42}",0.6528456092904869,0.6686677335594547,0.6602999014962145,0.7231836117177726,0.6633460699378302
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 23, 'random_state': 42}",0.7081311644925231,0.6578698590069377,0.6818636990459801,0.724130792270009,0.6682845937527585
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.7, 'n_estimators': 24, 'random_state': 42}",0.6572959751829461,0.6660508601465426,0.6611571332416313,0.7257274940235645,0.662782128400106
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 5, 'random_state': 42}",0.6252391226535157,0.6180854934554424,0.6214387338992143,0.6603074852199745,0.6160777563399287
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 6, 'random_state': 42}",0.49571965478841873,0.6474020221635528,0.5611287700203759,0.665254070940523,0.6101312752998147
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 7, 'random_state': 42}",0.6392708001909004,0.627974699311613,0.6333064197748733,0.6736717294582302,0.6270762556904879
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 8, 'random_state': 42}",0.5365047327394209,0.6520567393561693,0.5883904900969286,0.6796589393959571,0.622702808358239
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 9, 'random_state': 42}",0.6508605432707604,0.6334714733136028,0.6418408213628811,0.6848745597530173,0.6342642404065625
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 10, 'random_state': 42}",0.5612457246261534,0.654652834777183,0.6040530840050357,0.688831781990036,0.6303379613866505
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 11, 'random_state': 42}",0.6651228921412663,0.6392412486656357,0.6517965084069982,0.6935674479927743,0.6421219687511823
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 12, 'random_state': 42}",0.5848691536748329,0.6606024088801052,0.6201071840746726,0.6956851577897735,0.6402179094313927
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 13, 'random_state': 42}",0.6760464723194399,0.6395464017339185,0.6571641346473375,0.6976147402275112,0.6447051034691486
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 14, 'random_state': 42}",0.6082693684377982,0.65809914638848,0.6317761014760114,0.7009731609953815,0.6442591962067618
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 15, 'random_state': 42}",0.682510738148266,0.6461703780110273,0.6637030673592929,0.703537666030092,0.651666225299184
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 16, 'random_state': 42}",0.6263233773464842,0.664186976850205,0.6442680753717435,0.7086107319351845,0.6531292954513928
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 17, 'random_state': 42}",0.6896376869233217,0.650162450193209,0.6691320563305572,0.711294510362394,0.6570563311012749
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 18, 'random_state': 42}",0.6330108574610245,0.6636114576206005,0.6475876742878162,0.7127157420542742,0.6544769795331593
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 19, 'random_state': 42}",0.6934273584155265,0.649137353722647,0.6704152889590012,0.7152173868787279,0.6570562049962799
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 20, 'random_state': 42}",0.6367980432707604,0.6606283354257733,0.6480972599333769,0.7155576863690483,0.6534659957880932
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 21, 'random_state': 42}",0.7047998528475978,0.6541279205573433,0.6784248522612637,0.7168311740438423,0.6637950037200974
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 22, 'random_state': 42}",0.6519542435571111,0.665158642235943,0.6581558376755522,0.7186637878714531,0.6605387205387206
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 23, 'random_state': 42}",0.7041267300349985,0.6524500646549833,0.6771612797720091,0.7203149648747198,0.662221213382262
"{'criterion': 'gini', 'max_features': 0.1, 'max_samples': 0.8, 'n_estimators': 24, 'random_state': 42}",0.6619829780464526,0.6641034623431192,0.6626999324977012,0.722577631012787,0.662220961172272
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 5, 'random_state': 42}",0.6448267976455615,0.6320621394199987,0.6381366856404511,0.6796932440635153,0.632689062913782
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 6, 'random_state': 42}",0.5300066616290169,0.6658864015119137,0.5892215416892722,0.687953817571872,0.631792582504193
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 7, 'random_state': 42}",0.6624254295259306,0.6485593191509482,0.6549787035959176,0.6986544252841191,0.6505413687436159
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 8, 'random_state': 42}",0.5741434338211899,0.677018482453003,0.6205221797943076,0.7052341066362728,0.649645140544017
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 9, 'random_state': 42}",0.6782507755329303,0.651657227807428,0.6643066531399883,0.7074265319992139,0.6566036141691572
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 10, 'random_state': 42}",0.5906364341393573,0.675108048733079,0.62939237995302,0.7113951175167686,0.6528987755204984
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 11, 'random_state': 42}",0.6882829899777282,0.6583306029293405,0.6726074711388701,0.7165047820031731,0.6643520094830956
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 12, 'random_state': 42}",0.6122583916640153,0.6739767353645412,0.6407471439725774,0.717623169840362,0.6577284707247255
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 13, 'random_state': 42}",0.6949704700922685,0.6583301045227818,0.6758439607197787,0.7194734927496355,0.6656980541999269
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 14, 'random_state': 42}",0.623622434775692,0.6691031170773893,0.644658331847363,0.7219515331509511,0.6573893743931197
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 15, 'random_state': 42}",0.6873816815144767,0.655514901597246,0.6704813323833758,0.7244929893856635,0.6622170519174265
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 16, 'random_state': 42}",0.6318719177537384,0.6724031081524117,0.6506923819000473,0.7274339442818415,0.6616561368995827
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 17, 'random_state': 42}",0.7005383988227807,0.6631378003185427,0.6808140248108934,0.7299892241728367,0.6712005195525795
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 18, 'random_state': 42}",0.6476967666242444,0.6749812799312602,0.6600535571099639,0.732412942851888,0.6673836996683439
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 19, 'random_state': 42}",0.7087873846643334,0.6646359202155898,0.6855735363136458,0.7334954283238051,0.6742312008978676
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 20, 'random_state': 42}",0.651491906617881,0.6753470073397386,0.662411562603453,0.7358446457004937,0.6685067907539818
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 21, 'random_state': 42}",0.7087858932548521,0.6663050675609088,0.6864300082056367,0.7362552382664991,0.6756909923202058
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 22, 'random_state': 42}",0.6644169583200763,0.6790658290276037,0.6706036799341325,0.7379989130256781,0.6745691622845181
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 23, 'random_state': 42}",0.7183736676741966,0.6703900492048305,0.6930784017630889,0.7412403751225519,0.6813055650134302
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.5, 'n_estimators': 24, 'random_state': 42}",0.6744466870824053,0.6805721947981767,0.6766188718516084,0.7425080422512931,0.6786104490598872
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 5, 'random_state': 42}",0.6490738347120586,0.6304810756559538,0.6395708637987964,0.6755209394341083,0.63190683362968
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 6, 'random_state': 42}",0.5242214842507159,0.6579659500624067,0.5829275065025857,0.6803171807312954,0.6250580713502061
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 7, 'random_state': 42}",0.6535232063315304,0.6358291529829839,0.6443626624613783,0.6871250938485726,0.6378577283446198
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 8, 'random_state': 42}",0.5605517220808145,0.6674344707765203,0.6086481967729187,0.6969538984858976,0.639879569729757
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 9, 'random_state': 42}",0.6686739381164493,0.64651772566954,0.6571444358389178,0.7016611495388373,0.6498683463852003
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 10, 'random_state': 42}",0.5848452911231308,0.6679503142123763,0.6228506691686142,0.7046750434690751,0.6463908750425607
