,Precision,Recall
0,0.5075798592311858,1.0
1,0.5074465204440834,0.9994666666666666
2,0.5075839653304443,0.9994666666666666
3,0.5077214846924952,0.9994666666666666
4,0.5078590785907859,0.9994666666666666
5,0.5079967470859311,0.9994666666666666
6,0.5081344902386117,0.9994666666666666
7,0.5082723081095741,0.9994666666666666
8,0.5084102007596311,0.9994666666666666
9,0.5085481682496608,0.9994666666666666
10,0.508686210640608,0.9994666666666666
11,0.5088243279934835,0.9994666666666666
12,0.5089625203693645,0.9994666666666666
13,0.5091007878293942,0.9994666666666666
14,0.5092391304347826,0.9994666666666666
15,0.5093775482468061,0.9994666666666666
16,0.5095160413268081,0.9994666666666666
17,0.509654609736198,0.9994666666666666
18,0.5097932535364527,0.9994666666666666
19,0.5099319727891156,0.9994666666666666
20,0.5100707675557975,0.9994666666666666
21,0.5102096378981759,0.9994666666666666
22,0.5103485838779956,0.9994666666666666
23,0.510487605557069,0.9994666666666666
24,0.5106267029972752,0.9994666666666666
25,0.5107658762605615,0.9994666666666666
26,0.5109051254089422,0.9994666666666666
27,0.5110444505044995,0.9994666666666666
28,0.5111838516093835,0.9994666666666666
29,0.5113233287858118,0.9994666666666666
30,0.5114628820960698,0.9994666666666666
31,0.5116025116025116,0.9994666666666666
32,0.5117422173675588,0.9994666666666666
33,0.5118819994537012,0.9994666666666666
34,0.5120218579234973,0.9994666666666666
35,0.5121617928395736,0.9994666666666666
36,0.5123018042646255,0.9994666666666666
37,0.5124418922614165,0.9994666666666666
38,0.512582056892779,0.9994666666666666
39,0.5127222982216142,0.9994666666666666
40,0.5128626163108921,0.9994666666666666
41,0.5130030112236518,0.9994666666666666
42,0.5131434830230011,0.9994666666666666
43,0.5132840317721172,0.9994666666666666
44,0.5134246575342466,0.9994666666666666
45,0.5135653603727048,0.9994666666666666
46,0.5137061403508771,0.9994666666666666
47,0.5138469975322183,0.9994666666666666
48,0.5139879319802523,0.9994666666666666
49,0.5141289437585734,0.9994666666666666
50,0.5142700329308453,0.9994666666666666
51,0.5144111995608015,0.9994666666666666
52,0.5145524437122461,0.9994666666666666
53,0.5146937654490524,0.9994666666666666
54,0.5148351648351648,0.9994666666666666
55,0.5149766419345975,0.9994666666666666
56,0.5151181968114349,0.9994666666666666
57,0.5152598295298323,0.9994666666666666
58,0.5154015401540154,0.9994666666666666
59,0.5155433287482806,0.9994666666666666
60,0.5156851953769951,0.9994666666666666
61,0.5158271401045967,0.9994666666666666
62,0.5159691629955947,0.9994666666666666
63,0.516111264114569,0.9994666666666666
64,0.5162534435261708,0.9994666666666666
65,0.5163957012951226,0.9994666666666666
66,0.5165380374862183,0.9994666666666666
67,0.5166804521643231,0.9994666666666666
68,0.516822945394374,0.9994666666666666
69,0.5169655172413793,0.9994666666666666
70,0.5171081677704195,0.9994666666666666
71,0.5172508970466464,0.9994666666666666
72,0.5173937051352844,0.9994666666666666
73,0.5175365921016294,0.9994666666666666
74,0.5176795580110497,0.9994666666666666
75,0.5178226029289859,0.9994666666666666
76,0.5179657269209508,0.9994666666666666
77,0.5181089300525297,0.9994666666666666
78,0.5182522123893806,0.9994666666666666
79,0.5183955739972338,0.9994666666666666
80,0.5185390149418926,0.9994666666666666
81,0.5186825352892334,0.9994666666666666
82,0.5188261351052049,0.9994666666666666
83,0.5189698144558295,0.9994666666666666
84,0.5191135734072022,0.9994666666666666
85,0.5192574120254918,0.9994666666666666
86,0.5194013303769401,0.9994666666666666
87,0.5195453285278625,0.9994666666666666
88,0.5196894065446478,0.9994666666666666
89,0.5198335644937586,0.9994666666666666
90,0.5199778024417314,0.9994666666666666
91,0.5201221204551763,0.9994666666666666
92,0.5202665186007773,0.9994666666666666
93,0.520410996945293,0.9994666666666666
94,0.5205555555555555,0.9994666666666666
95,0.5207001944984718,0.9994666666666666
96,0.5208449138410228,0.9994666666666666
97,0.5209897136502641,0.9994666666666666
98,0.521134593993326,0.9994666666666666
99,0.5212795549374131,0.9994666666666666
100,0.5214245965498052,0.9994666666666666
101,0.521569718897857,0.9994666666666666
