,FPR,TPR
0,0.0,0.0
1,0.0,0.0005333333333333334
2,0.0,0.0016
3,0.001029336078229542,0.0016
4,0.001029336078229542,0.0032
5,0.001544004117344313,0.0032
6,0.001544004117344313,0.005333333333333333
7,0.0025733401955738548,0.005333333333333333
8,0.0025733401955738548,0.005866666666666667
9,0.003088008234688626,0.005866666666666667
10,0.003088008234688626,0.0064
11,0.003602676273803397,0.0064
12,0.003602676273803397,0.010133333333333333
13,0.004117344312918168,0.010133333333333333
14,0.004117344312918168,0.011733333333333333
15,0.004632012352032939,0.011733333333333333
16,0.004632012352032939,0.016533333333333334
17,0.0051466803911477095,0.016533333333333334
18,0.0051466803911477095,0.020266666666666665
19,0.005661348430262481,0.020266666666666665
20,0.005661348430262481,0.021866666666666666
21,0.006176016469377252,0.021866666666666666
22,0.006176016469377252,0.025066666666666668
23,0.0066906845084920225,0.025066666666666668
24,0.0066906845084920225,0.0272
25,0.007205352547606794,0.0272
26,0.007205352547606794,0.027733333333333332
27,0.007720020586721565,0.027733333333333332
28,0.007720020586721565,0.03306666666666667
29,0.008234688625836336,0.03306666666666667
30,0.008234688625836336,0.034666666666666665
31,0.008749356664951106,0.034666666666666665
32,0.008749356664951106,0.037333333333333336
33,0.009264024704065878,0.037333333333333336
34,0.009264024704065878,0.037866666666666667
35,0.00977869274318065,0.037866666666666667
36,0.00977869274318065,0.0384
37,0.010293360782295419,0.0384
38,0.010293360782295419,0.038933333333333334
39,0.01080802882141019,0.038933333333333334
40,0.01080802882141019,0.0416
41,0.011322696860524962,0.0416
42,0.011322696860524962,0.04373333333333333
43,0.011837364899639732,0.04373333333333333
44,0.011837364899639732,0.04533333333333334
45,0.012352032938754504,0.04533333333333334
46,0.012352032938754504,0.050666666666666665
47,0.012866700977869275,0.050666666666666665
48,0.012866700977869275,0.05226666666666667
49,0.013381369016984045,0.05226666666666667
50,0.013381369016984045,0.054933333333333334
51,0.013896037056098817,0.054933333333333334
52,0.013896037056098817,0.05653333333333333
53,0.014410705095213588,0.05653333333333333
54,0.014410705095213588,0.06133333333333333
55,0.014925373134328358,0.06133333333333333
56,0.014925373134328358,0.06186666666666667
57,0.01544004117344313,0.06186666666666667
58,0.01544004117344313,0.06293333333333333
59,0.016469377251672673,0.06293333333333333
60,0.016469377251672673,0.0672
61,0.016984045290787442,0.0672
62,0.016984045290787442,0.06826666666666667
63,0.018013381369016986,0.06826666666666667
64,0.018013381369016986,0.07306666666666667
65,0.018528049408131755,0.07306666666666667
66,0.018528049408131755,0.08266666666666667
67,0.019042717447246525,0.08266666666666667
68,0.019042717447246525,0.08586666666666666
69,0.0195573854863613,0.08586666666666666
70,0.0195573854863613,0.0864
71,0.02007205352547607,0.0864
72,0.02007205352547607,0.08853333333333334
73,0.020586721564590838,0.08853333333333334
74,0.020586721564590838,0.0896
75,0.02110138960370561,0.0896
76,0.02110138960370561,0.0912
77,0.02161605764282038,0.0912
78,0.02161605764282038,0.096
79,0.022645393721049924,0.096
80,0.022645393721049924,0.09653333333333333
81,0.023160061760164694,0.09653333333333333
82,0.023160061760164694,0.09706666666666666
83,0.023674729799279464,0.09706666666666666
84,0.023674729799279464,0.09813333333333334
85,0.024189397838394237,0.09813333333333334
86,0.024189397838394237,0.10026666666666667
87,0.024704065877509007,0.10026666666666667
88,0.024704065877509007,0.1024
89,0.02573340195573855,0.1024
90,0.02573340195573855,0.10453333333333334
91,0.02624806999485332,0.10453333333333334
92,0.02624806999485332,0.10666666666666667
93,0.02676273803396809,0.10666666666666667
94,0.02676273803396809,0.11146666666666667
95,0.027277406073082863,0.11146666666666667
96,0.027277406073082863,0.11626666666666667
97,0.027792074112197633,0.11626666666666667
98,0.027792074112197633,0.13066666666666665
99,0.028306742151312403,0.13066666666666665
100,0.028306742151312403,0.13386666666666666
101,0.029336078229541946,0.13386666666666666
102,0.029336078229541946,0.1344
103,0.029850746268656716,0.1344
104,0.029850746268656716,0.13546666666666668
105,0.030365414307771486,0.13546666666666668
106,0.030365414307771486,0.13653333333333334
107,0.03088008234688626,0.13653333333333334
108,0.03088008234688626,0.14293333333333333
109,0.03139475038600103,0.14293333333333333
110,0.03139475038600103,0.144
111,0.0319094184251158,0.144
112,0.0319094184251158,0.14666666666666667
113,0.03242408646423057,0.14666666666666667
114,0.03242408646423057,0.14826666666666666
115,0.032938754503345345,0.14826666666666666
116,0.032938754503345345,0.1488
117,0.033968090581574885,0.1488
118,0.033968090581574885,0.14986666666666668
119,0.034997426659804425,0.14986666666666668
120,0.034997426659804425,0.15306666666666666
121,0.03602676273803397,0.15306666666666666
122,0.03602676273803397,0.1536
123,0.03654143077714874,0.1536
124,0.03654143077714874,0.16
125,0.03757076685537828,0.16
126,0.03757076685537828,0.1632
127,0.03808543489449305,0.1632
128,0.03808543489449305,0.16426666666666667
129,0.03860010293360782,0.16426666666666667
130,0.03860010293360782,0.16533333333333333
131,0.03962943901183737,0.16533333333333333
132,0.03962943901183737,0.16693333333333332
133,0.040658775090066906,0.16693333333333332
134,0.040658775090066906,0.16853333333333334
135,0.041173443129181676,0.16853333333333334
136,0.041173443129181676,0.17066666666666666
137,0.041688111168296446,0.17066666666666666
138,0.041688111168296446,0.17173333333333332
139,0.04271744724652599,0.17173333333333332
140,0.04271744724652599,0.1728
141,0.04323211528564076,0.1728
142,0.04323211528564076,0.17333333333333334
143,0.04374678332475553,0.17333333333333334
144,0.04374678332475553,0.17386666666666667
145,0.0442614513638703,0.17386666666666667
146,0.0442614513638703,0.1776
147,0.04477611940298507,0.1776
