,FPR,TPR
0,0.0,0.0
1,0.0,0.000514668039114771
2,0.0,0.012866700977869275
3,0.0005333333333333334,0.012866700977869275
4,0.0005333333333333334,0.05918682449819866
5,0.0016,0.05918682449819866
6,0.0016,0.06124549665465775
7,0.0021333333333333334,0.06124549665465775
8,0.0021333333333333334,0.08646423057128153
9,0.0026666666666666666,0.08646423057128153
10,0.0026666666666666666,0.12197632527020072
11,0.0032,0.12197632527020072
12,0.0032,0.12609366958311888
13,0.004266666666666667,0.12609366958311888
14,0.004266666666666667,0.13432835820895522
15,0.0048,0.13432835820895522
16,0.0048,0.1363870303654143
17,0.005333333333333333,0.1363870303654143
18,0.005333333333333333,0.1399897066392177
19,0.005866666666666667,0.1399897066392177
20,0.005866666666666667,0.14462171899125065
21,0.0064,0.14462171899125065
22,0.0064,0.1471950591868245
23,0.006933333333333333,0.1471950591868245
24,0.006933333333333333,0.14822439526505404
25,0.007466666666666667,0.14822439526505404
26,0.007466666666666667,0.15440041173443128
27,0.008,0.15440041173443128
28,0.008,0.16057642820380855
29,0.008533333333333334,0.16057642820380855
30,0.008533333333333334,0.1610910962429233
31,0.009066666666666667,0.1610910962429233
32,0.009066666666666667,0.1631497683993824
33,0.0096,0.1631497683993824
34,0.0096,0.1718991250643335
35,0.010666666666666666,0.1718991250643335
36,0.010666666666666666,0.1770458054554812
37,0.0112,0.1770458054554812
38,0.0112,0.17756047349459597
39,0.011733333333333333,0.17756047349459597
40,0.011733333333333333,0.17858980957282553
41,0.012266666666666667,0.17858980957282553
42,0.012266666666666667,0.18219248584662892
43,0.0128,0.18219248584662892
44,0.0128,0.18373648996397324
45,0.013333333333333334,0.18373648996397324
46,0.013333333333333334,0.184251158003088
47,0.013866666666666666,0.184251158003088
48,0.013866666666666666,0.18528049408131755
49,0.0144,0.18528049408131755
50,0.0144,0.19042717447246527
51,0.014933333333333333,0.19042717447246527
52,0.014933333333333333,0.19248584662892435
53,0.016,0.19248584662892435
54,0.016,0.20123520329387545
55,0.016533333333333334,0.20123520329387545
56,0.016533333333333334,0.21152856407617088
57,0.017066666666666667,0.21152856407617088
58,0.017066666666666667,0.21924858466289243
59,0.0176,0.21924858466289243
60,0.0176,0.22079258878023675
61,0.018666666666666668,0.22079258878023675
62,0.018666666666666668,0.2213072568193515
63,0.020266666666666665,0.2213072568193515
64,0.020266666666666665,0.22439526505404014
65,0.0208,0.22439526505404014
66,0.0208,0.23005661348430262
67,0.021333333333333333,0.23005661348430262
68,0.021333333333333333,0.23108594956253217
69,0.021866666666666666,0.23108594956253217
70,0.021866666666666666,0.23160061760164694
71,0.0224,0.23160061760164694
72,0.0224,0.2321152856407617
73,0.022933333333333333,0.2321152856407617
74,0.022933333333333333,0.2413793103448276
75,0.023466666666666667,0.2413793103448276
76,0.023466666666666667,0.24292331446217189
77,0.024,0.24292331446217189
78,0.024,0.24343798250128668
79,0.024533333333333334,0.24343798250128668
80,0.024533333333333334,0.244981986618631
81,0.025066666666666668,0.244981986618631
82,0.025066666666666668,0.2501286670097787
83,0.0256,0.2501286670097787
84,0.0256,0.25218733916623776
85,0.0272,0.25218733916623776
86,0.0272,0.25630468347915597
87,0.027733333333333332,0.25630468347915597
88,0.027733333333333332,0.258363355635615
89,0.028266666666666666,0.258363355635615
90,0.028266666666666666,0.26659804426145134
91,0.0288,0.26659804426145134
92,0.0288,0.26968605249613997
93,0.029333333333333333,0.26968605249613997
94,0.029333333333333333,0.27020072053525473
95,0.029866666666666666,0.27020072053525473
96,0.029866666666666666,0.27431806484817295
97,0.0304,0.27431806484817295
98,0.0304,0.27586206896551724
99,0.030933333333333334,0.27586206896551724
100,0.030933333333333334,0.27689140504374676
101,0.031466666666666664,0.27689140504374676
102,0.031466666666666664,0.2774060730828616
103,0.032,0.2774060730828616
104,0.032,0.27792074112197634
105,0.03253333333333333,0.27792074112197634
106,0.03253333333333333,0.2784354091610911
107,0.034133333333333335,0.2784354091610911
108,0.034133333333333335,0.28255275347400927
109,0.034666666666666665,0.28255275347400927
110,0.034666666666666665,0.28409675759135355
111,0.0352,0.28409675759135355
112,0.0352,0.29130211013896035
113,0.03626666666666667,0.29130211013896035
114,0.03626666666666667,0.2964487905301081
115,0.0368,0.2964487905301081
116,0.0368,0.2995367987647967
117,0.037333333333333336,0.2995367987647967
118,0.037333333333333336,0.30056613484302624
119,0.037866666666666667,0.30056613484302624
120,0.037866666666666667,0.301080802882141
121,0.0384,0.301080802882141
122,0.0384,0.30159547092125577
123,0.038933333333333334,0.30159547092125577
124,0.038933333333333334,0.30262480699948535
125,0.04,0.30262480699948535
126,0.04,0.3036541430777149
127,0.04053333333333333,0.3036541430777149
128,0.04053333333333333,0.30416881111682964
129,0.04106666666666667,0.30416881111682964
130,0.04106666666666667,0.30519814719505917
131,0.042133333333333335,0.30519814719505917
132,0.042133333333333335,0.3067421513124035
133,0.042666666666666665,0.3067421513124035
134,0.042666666666666665,0.30777148739063304
135,0.0432,0.30777148739063304
136,0.0432,0.3103448275862069
137,0.04373333333333333,0.3103448275862069
138,0.04373333333333333,0.31085949562532167
139,0.04533333333333334,0.31085949562532167
140,0.04533333333333334,0.31137416366443643
141,0.04586666666666667,0.31137416366443643
142,0.04586666666666667,0.31240349974266596
143,0.0464,0.31240349974266596
144,0.0464,0.3149768399382398
145,0.046933333333333334,0.3149768399382398
146,0.046933333333333334,0.3154915079773546
147,0.047466666666666664,0.3154915079773546
148,0.047466666666666664,0.3175501801338137
149,0.048,0.3175501801338137
150,0.048,0.319094184251158
151,0.04853333333333333,0.319094184251158
152,0.04853333333333333,0.32012352032938757
153,0.0496,0.32012352032938757
154,0.0496,0.32063818836850233
155,0.050133333333333335,0.32063818836850233
156,0.050133333333333335,0.3211528564076171
157,0.050666666666666665,0.3211528564076171
158,0.050666666666666665,0.3242408646423057
159,0.0512,0.3242408646423057
160,0.0512,0.32681420483787954
161,0.05173333333333333,0.32681420483787954
162,0.05173333333333333,0.32732887287699436
163,0.0528,0.32732887287699436
164,0.0528,0.3340195573854864
165,0.05333333333333334,0.3340195573854864
166,0.05333333333333334,0.3355635615028307
167,0.0544,0.3355635615028307
168,0.0544,0.3365928975810602
169,0.05653333333333333,0.3365928975810602
170,0.05653333333333333,0.3386515697375193
171,0.05706666666666667,0.3386515697375193
172,0.05706666666666667,0.3401955738548636
173,0.0576,0.3401955738548636
174,0.0576,0.34071024189397836
175,0.058133333333333335,0.34071024189397836
176,0.058133333333333335,0.3412249099330932
177,0.058666666666666666,0.3412249099330932
178,0.058666666666666666,0.34276891405043747
179,0.0592,0.34276891405043747
180,0.0592,0.3458569222851261
181,0.05973333333333333,0.3458569222851261
182,0.05973333333333333,0.34894493051981473
183,0.06026666666666667,0.34894493051981473
184,0.06026666666666667,0.350488934637159
185,0.0608,0.350488934637159
186,0.0608,0.3566649511065363
187,0.06133333333333333,0.3566649511065363
188,0.06133333333333333,0.3576942871847658
189,0.06186666666666667,0.3576942871847658
190,0.06186666666666667,0.3587236232629954
191,0.0624,0.3587236232629954
192,0.0624,0.35923829130211016
193,0.06293333333333333,0.35923829130211016
194,0.06293333333333333,0.3597529593412249
195,0.06346666666666667,0.3597529593412249
196,0.06346666666666667,0.36078229541945445
197,0.064,0.36078229541945445
198,0.064,0.3623262995367988
199,0.06453333333333333,0.3623262995367988
200,0.06453333333333333,0.36284096757591355
201,0.06506666666666666,0.36284096757591355
202,0.06506666666666666,0.36798764796706124
203,0.0656,0.36798764796706124
204,0.0656,0.3695316520844056
